,DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count,Month,Year,Scaled Passenger Count
1487,04/18/2018 03:12:41 PM,2017-09-01,Arrival,International,Charter,67,9,2017,1.7606836708415014e-06
1488,01/30/2019 07:34:09 AM,2018-12-01,Arrival,Domestic,Scheduled Carriers,2549170,12,2018,0.06698928348058254
1489,04/18/2018 03:12:41 PM,2014-11-01,Departure,International,Charter,167,11,2014,4.388569746724339e-06
1490,04/18/2018 03:12:41 PM,2008-08-01,Departure,International,Scheduled Carriers,761043,8,2008,0.019999343028481026
1491,04/18/2018 03:12:41 PM,2007-08-01,Departure,Domestic,Charter,497,8,2007,1.3060593797137705e-05
1492,04/18/2018 03:12:41 PM,2006-08-01,Arrival,Domestic,Scheduled Carriers,1879821,8,2006,0.04939955431052152
1493,04/18/2018 03:12:41 PM,2015-05-01,Arrival,International,Scheduled Carriers,849511,5,2015,0.022324181282093056
1494,04/18/2018 03:12:41 PM,2010-02-01,Arrival,Domestic,Scheduled Carriers,1370309,2,2010,0.03601015940756936
1495,07/18/2019 06:18:08 AM,2019-06-01,Departure,International,Charter,13,6,2019,3.416251898647689e-07
1496,04/18/2018 03:12:41 PM,2006-10-01,Departure,International,Commuter,1604,10,2006,4.215129265716072e-05
1497,10/27/2020 08:53:01 AM,2020-09-01,Departure,Domestic,Charter,672,9,2020,1.7659394429932673e-05
1498,04/18/2018 03:12:41 PM,2012-01-01,Arrival,International,Scheduled Carriers,716382,1,2012,0.018825702828130994
1499,04/18/2018 03:12:41 PM,2006-02-01,Arrival,Domestic,Charter,549,2,2006,1.442709455659678e-05
1500,04/18/2018 03:12:41 PM,2013-02-01,Departure,International,Charter,332,2,2013,8.724581771931023e-06
1501,04/18/2018 03:12:41 PM,2009-11-01,Departure,International,Charter,369,11,2009,9.696899620007673e-06
1502,04/18/2018 03:12:41 PM,2015-04-01,Arrival,International,Charter,63,4,2015,1.6555682278061879e-06
1503,04/18/2018 03:12:41 PM,2013-03-01,Departure,International,Scheduled Carriers,694987,3,2013,0.018263466602195858
1504,04/18/2018 03:12:41 PM,2006-04-01,Arrival,International,Charter,120,4,2006,3.1534632910594053e-06
1505,04/18/2018 03:12:41 PM,2012-02-01,Departure,Domestic,Charter,717,2,2012,1.8841943164079946e-05
1506,04/18/2018 03:12:41 PM,2012-06-01,Arrival,Domestic,Commuter,142942,6,2012,0.0037563529145884463
1507,04/18/2018 03:12:41 PM,2007-09-01,Departure,International,Commuter,3778,9,2007,9.928153594685363e-05
1508,04/18/2018 03:12:41 PM,2013-05-01,Departure,International,Scheduled Carriers,772641,5,2013,0.020304125255561918
1509,04/18/2018 03:12:41 PM,2007-12-01,Departure,International,Scheduled Carriers,757343,12,2007,0.01990211124367336
1510,04/29/2020 07:14:24 AM,2020-03-01,Arrival,International,Scheduled Carriers,445393,3,2020,0.011704420629956849
1511,04/18/2018 03:12:41 PM,2012-10-01,Arrival,Domestic,Charter,1136,10,2012,2.9852785822029038e-05
1512,04/18/2018 03:12:41 PM,2010-06-01,Departure,International,Charter,1391,6,2010,3.655389531553028e-05
1513,04/18/2018 03:12:41 PM,2015-01-01,Departure,Domestic,Scheduled Carriers,1951175,1,2015,0.05127465614110696
1514,04/18/2018 03:12:41 PM,2009-05-01,Arrival,International,Scheduled Carriers,560337,5,2009,0.014725018001019618
1515,04/18/2018 03:12:41 PM,2013-12-01,Departure,International,Commuter,0,12,2013,0.0
1516,04/18/2018 03:12:41 PM,2008-06-01,Departure,International,Scheduled Carriers,770846,6,2008,0.020256954700499822
1517,10/29/2018 10:20:51 AM,2017-02-01,Arrival,International,Scheduled Carriers,793159,2,2017,0.02084331492061156
1518,04/18/2018 03:12:41 PM,2016-05-01,Arrival,Domestic,Scheduled Carriers,2467565,5,2016,0.06484479704835835
1519,04/18/2018 03:12:41 PM,2010-05-01,Arrival,International,Scheduled Carriers,656192,5,2010,0.017243978199057115
1520,04/18/2018 03:12:41 PM,2015-06-01,Departure,Domestic,Scheduled Carriers,2481537,6,2015,0.0652119652908807
1521,04/18/2018 03:12:41 PM,2007-07-01,Arrival,International,Scheduled Carriers,872071,7,2007,0.022917032380812222
1522,04/18/2018 03:12:41 PM,2016-02-01,Departure,International,Scheduled Carriers,765155,2,2016,0.020107401703921328
1523,04/18/2018 03:12:41 PM,2017-03-01,Departure,International,Charter,81,3,2017,2.1285877214650987e-06
1524,04/18/2018 03:12:41 PM,2017-11-01,Arrival,Domestic,Scheduled Carriers,2430539,11,2017,0.06387179594990197
1525,04/18/2018 03:12:41 PM,2013-12-01,Arrival,International,Scheduled Carriers,744381,12,2013,0.01956148465051743
1526,04/18/2018 03:12:41 PM,2008-04-01,Departure,Domestic,Commuter,144682,4,2008,0.0038020781323088075
1527,04/18/2018 03:12:41 PM,2008-11-01,Arrival,Domestic,Commuter,128942,11,2008,0.003388448863964849
1528,04/18/2018 03:12:41 PM,2010-10-01,Arrival,International,Scheduled Carriers,636949,10,2010,0.016738294081474977
1529,04/18/2018 03:12:41 PM,2013-01-01,Arrival,Domestic,Charter,909,1,2013,2.3887484429774998e-05
1530,04/18/2018 03:12:41 PM,2006-07-01,Departure,Domestic,Commuter,169418,7,2006,0.004452112032039187
1531,04/18/2018 03:12:41 PM,2014-07-01,Departure,International,Commuter,0,7,2014,0.0
1532,04/29/2019 01:10:30 PM,2019-03-01,Arrival,Domestic,Charter,2,3,2019,5.255772151765676e-08
1533,04/18/2018 03:12:41 PM,2010-04-01,Arrival,Domestic,Scheduled Carriers,1645661,4,2010,0.04324609627523427
1534,04/18/2018 03:12:41 PM,2006-08-01,Arrival,Domestic,Charter,124,8,2006,3.258578734094719e-06
1535,04/18/2018 03:12:41 PM,2008-04-01,Arrival,Domestic,Commuter,150337,4,2008,0.003950685089899982
1536,04/18/2018 03:12:41 PM,2009-12-01,Departure,Domestic,Charter,1732,12,2009,4.5514986834290755e-05
1537,04/18/2018 03:12:41 PM,2011-07-01,Arrival,Domestic,Scheduled Carriers,2088757,7,2011,0.054890154362028085
1538,04/18/2018 03:12:41 PM,2013-03-01,Departure,Domestic,Commuter,26165,3,2013,0.0006875863917547445
1539,04/18/2018 03:12:41 PM,2011-06-01,Departure,Domestic,Commuter,110027,6,2011,0.00289138421271161
1540,04/18/2018 03:12:41 PM,2013-05-01,Arrival,Domestic,Charter,278,5,2013,7.30552329095429e-06
1541,04/18/2018 03:12:41 PM,2012-04-01,Arrival,Domestic,Commuter,136371,4,2012,0.0035836745205421847
1542,10/27/2020 08:53:01 AM,2020-09-01,Arrival,Domestic,Scheduled Carriers,747084,9,2020,0.01963251641114854
1543,04/18/2018 03:12:41 PM,2006-02-01,Departure,International,Scheduled Carriers,598519,2,2006,0.015728397462513203
1544,04/18/2018 03:12:41 PM,2013-12-01,Departure,Domestic,Charter,1326,12,2013,3.4845769366206434e-05
1545,05/23/2018 07:44:39 AM,2018-04-01,Arrival,Domestic,Scheduled Carriers,2517515,4,2018,0.06615742614326182
1546,04/18/2018 03:12:41 PM,2008-01-01,Departure,Domestic,Scheduled Carriers,1498073,1,2008,0.0393676517735603
1547,04/18/2018 03:12:41 PM,2014-12-01,Departure,Domestic,Charter,1105,12,2014,2.9038141138505358e-05
1548,04/18/2018 03:12:41 PM,2006-04-01,Arrival,Domestic,Commuter,160532,4,2006,0.004218598075336238
1549,04/18/2018 03:12:41 PM,2014-04-01,Arrival,International,Commuter,0,4,2014,0.0
1550,04/18/2018 03:12:41 PM,2012-09-01,Arrival,International,Charter,33,9,2012,8.672024050413365e-07
1551,04/18/2018 03:12:41 PM,2011-03-01,Arrival,International,Scheduled Carriers,667918,3,2011,0.01755212412031513
1552,04/18/2018 03:12:41 PM,2007-05-01,Departure,Domestic,Commuter,155642,5,2007,0.004090094446225567
1553,04/18/2018 03:12:41 PM,2007-07-01,Arrival,Domestic,Scheduled Carriers,2006038,7,2007,0.05271639327891856
1554,04/18/2018 03:12:41 PM,2013-08-01,Departure,Domestic,Commuter,29360,8,2013,0.0007715473518792012
1555,04/18/2018 03:12:41 PM,2009-05-01,Departure,Domestic,Scheduled Carriers,1608378,5,2009,0.04226634150956287
1556,04/18/2018 03:12:41 PM,2006-12-01,Departure,International,Charter,280,12,2006,7.3580810124719465e-06
1557,04/18/2018 03:12:41 PM,2011-12-01,Arrival,Domestic,Charter,3940,12,2011,0.00010353871138978382
1558,04/18/2018 03:12:41 PM,2016-07-01,Departure,International,Charter,295,7,2016,7.752263923854372e-06
1559,04/18/2018 03:12:41 PM,2009-10-01,Departure,Domestic,Charter,1467,10,2009,3.855108873320123e-05
1560,04/18/2018 03:12:41 PM,2008-09-01,Departure,International,Scheduled Carriers,629877,9,2008,0.01655244997818854
1561,04/18/2018 03:12:41 PM,2016-03-01,Departure,Domestic,Scheduled Carriers,2397205,3,2016,0.06299581640536718
1562,04/18/2018 03:12:41 PM,2006-06-01,Arrival,International,Commuter,1436,6,2006,3.7736444049677554e-05
1563,04/18/2018 03:12:41 PM,2010-11-01,Arrival,International,Charter,118,11,2010,3.1009055695417487e-06
1564,04/18/2018 03:12:41 PM,2015-10-01,Departure,Domestic,Scheduled Carriers,2292345,10,2015,0.060240215066196444
1565,04/18/2018 03:12:41 PM,2015-05-01,Departure,International,Scheduled Carriers,892149,5,2015,0.023444659347127982
1566,04/18/2018 03:12:41 PM,2013-09-01,Departure,Domestic,Charter,958,9,2013,2.517514860695759e-05
1567,11/10/2019 06:01:31 AM,2019-09-01,Arrival,Domestic,Scheduled Carriers,2434761,9,2019,0.06398274530002575
1568,04/18/2018 03:12:41 PM,2006-08-01,Departure,International,Commuter,1423,8,2006,3.739481885981279e-05
1569,04/18/2018 03:12:41 PM,2008-10-01,Departure,International,Scheduled Carriers,655685,10,2008,0.017230654816652386
1570,04/18/2018 03:12:41 PM,2009-07-01,Arrival,Domestic,Scheduled Carriers,2013007,7,2009,0.05289953065954684
1571,04/18/2018 03:12:41 PM,2016-10-01,Arrival,International,Charter,286,10,2016,7.5157541770249165e-06
1572,04/18/2018 03:12:41 PM,2006-12-01,Departure,Domestic,Commuter,157225,12,2006,0.004131693882806793
1573,04/18/2018 03:12:41 PM,2016-04-01,Arrival,International,Charter,516,4,2016,1.3559892151555443e-05
1574,08/10/2018 06:01:24 AM,2018-06-01,Departure,International,Charter,169,6,2018,4.441127468241996e-06
1575,12/10/2018 06:01:26 AM,2018-10-01,Departure,Domestic,Charter,843,10,2018,2.2153079619692325e-05
1576,04/18/2018 03:12:41 PM,2010-11-01,Arrival,Domestic,Charter,1620,11,2010,4.257175442930198e-05
1577,04/29/2019 01:10:30 PM,2018-03-01,Arrival,International,Scheduled Carriers,1030083,3,2018,0.027069407727036213
1578,04/18/2018 03:12:41 PM,2013-06-01,Arrival,Domestic,Commuter,26266,6,2013,0.0006902405566913863
1579,04/18/2018 03:12:41 PM,2008-02-01,Departure,Domestic,Commuter,145377,2,2008,0.0038203419405361933
1580,04/18/2018 03:12:41 PM,2013-08-01,Departure,International,Scheduled Carriers,858740,8,2013,0.02256670888803628
1581,04/18/2018 03:12:41 PM,2016-03-01,Departure,International,Scheduled Carriers,875239,3,2016,0.023000283811696193
1582,04/18/2018 03:12:41 PM,2012-11-01,Departure,Domestic,Charter,1012,11,2012,2.659420708793432e-05
1583,04/18/2018 03:12:41 PM,2006-06-01,Arrival,Domestic,Charter,411,6,2006,1.0800611771878463e-05
1584,04/18/2018 03:12:41 PM,2015-03-01,Arrival,Domestic,Commuter,989,3,2015,2.5989793290481266e-05
1585,04/18/2018 03:12:41 PM,2008-04-01,Departure,Domestic,Charter,1100,4,2008,2.8906746834711218e-05
1586,04/18/2018 03:12:41 PM,2014-10-01,Arrival,Domestic,Commuter,0,10,2014,0.0
1587,04/18/2018 03:12:41 PM,2015-01-01,Arrival,Domestic,Scheduled Carriers,1971711,1,2015,0.05181431882565026
1588,04/18/2018 03:12:41 PM,2014-05-01,Arrival,International,Commuter,0,5,2014,0.0
1589,04/18/2018 03:12:41 PM,2014-09-01,Arrival,International,Charter,372,9,2014,9.775736202284158e-06
1590,04/18/2018 03:12:41 PM,2010-07-01,Departure,Domestic,Commuter,68434,7,2010,0.0017983675571696613
1591,04/18/2018 03:12:41 PM,2016-08-01,Departure,Domestic,Charter,274,8,2016,7.2004078479189764e-06
1592,04/18/2018 03:12:41 PM,2012-01-01,Departure,International,Charter,429,1,2012,1.1273631265537375e-05
1593,04/18/2018 03:12:41 PM,2014-12-01,Arrival,Domestic,Charter,1722,12,2014,4.525219822670247e-05
1594,04/29/2019 01:10:30 PM,2019-03-01,Arrival,International,Charter,3,3,2019,7.883658227648515e-08
1595,04/18/2018 03:12:41 PM,2009-10-01,Departure,International,Scheduled Carriers,653812,10,2009,0.0171814345104511
1596,04/18/2018 03:12:41 PM,2006-09-01,Departure,Domestic,Charter,912,9,2006,2.3966321012051485e-05
1597,04/18/2018 03:12:41 PM,2010-07-01,Arrival,Domestic,Commuter,71628,7,2010,0.0018823022384333592
1598,04/18/2018 03:12:41 PM,2008-12-01,Departure,Domestic,Commuter,131130,12,2008,0.003445947011305165
1599,04/18/2018 03:12:41 PM,2008-12-01,Arrival,International,Scheduled Carriers,616530,12,2008,0.01620170602364046
1600,04/18/2018 03:12:41 PM,2017-11-01,Departure,International,Scheduled Carriers,970468,11,2017,0.025502793442898658
1601,04/18/2018 03:12:41 PM,2017-11-01,Departure,Domestic,Scheduled Carriers,2450580,11,2017,0.06439845059836966
1602,04/18/2018 03:12:41 PM,2007-03-01,Arrival,Domestic,Charter,1410,3,2007,3.705319366994802e-05
1603,04/18/2018 03:12:41 PM,2009-02-01,Departure,Domestic,Charter,753,2,2009,1.978798215139777e-05
1604,04/18/2018 03:12:41 PM,2015-10-01,Departure,International,Scheduled Carriers,910120,10,2015,0.023916916753824884
1605,04/18/2018 03:12:41 PM,2012-07-01,Arrival,Domestic,Charter,217,7,2012,5.702512784665758e-06
1606,04/18/2018 03:12:41 PM,2015-08-01,Arrival,Domestic,Scheduled Carriers,2488790,8,2015,0.06540256586796449
1607,04/18/2018 03:12:41 PM,2014-03-01,Departure,Domestic,Commuter,26289,3,2014,0.0006908449704888393
1608,04/18/2018 03:12:41 PM,2007-05-01,Arrival,International,Scheduled Carriers,689391,5,2007,0.018116410097389457
1609,10/29/2018 10:20:51 AM,2018-07-01,Arrival,International,Scheduled Carriers,1334194,7,2018,0.035061098351264273
1610,04/18/2018 03:12:41 PM,2013-07-01,Arrival,Domestic,Commuter,31631,7,2013,0.0008312266446625005
1611,07/10/2019 06:01:27 AM,2019-05-01,Arrival,Domestic,Charter,48,5,2019,1.2613853164237623e-06
1612,04/18/2018 03:12:41 PM,2007-01-01,Departure,International,Charter,345,1,2007,9.06620696179579e-06
1613,04/18/2018 03:12:41 PM,2010-05-01,Arrival,International,Charter,211,5,2010,5.544839620112788e-06
1614,04/18/2018 03:12:41 PM,2010-12-01,Arrival,International,Charter,96,12,2010,2.5227706328475246e-06
1615,04/18/2018 03:12:41 PM,2010-05-01,Departure,Domestic,Scheduled Carriers,1739572,5,2010,0.0457139703679566
1616,04/18/2018 03:12:41 PM,2014-09-01,Arrival,International,Commuter,0,9,2014,0.0
1617,04/18/2018 03:12:41 PM,2013-08-01,Arrival,Domestic,Charter,387,8,2013,1.0169919113666583e-05
1618,04/18/2018 03:12:41 PM,2009-11-01,Arrival,Domestic,Charter,1271,11,2009,3.340043202447087e-05
1619,11/10/2019 06:01:31 AM,2019-09-01,Arrival,Domestic,Charter,733,9,2019,1.92624049362212e-05
1620,04/18/2018 03:12:41 PM,2009-01-01,Departure,International,Commuter,3833,1,2009,0.00010072687328858917
1621,04/18/2018 03:12:41 PM,2008-07-01,Arrival,Domestic,Scheduled Carriers,1922648,7,2008,0.05052499908023987
1622,04/18/2018 03:12:41 PM,2014-08-01,Departure,International,Scheduled Carriers,931975,8,2014,0.02449124125570908
1623,04/18/2018 03:12:41 PM,2011-05-01,Departure,Domestic,Commuter,107969,5,2011,0.0028373023172699415
1624,04/18/2018 03:12:41 PM,2013-04-01,Departure,International,Charter,858,4,2013,2.254726253107475e-05
1625,04/18/2018 03:12:41 PM,2015-11-01,Arrival,International,Charter,26600,11,2015,0.000699017696184835
1626,04/18/2018 03:12:41 PM,2010-01-01,Departure,Domestic,Charter,7616,1,2010,0.00020013980353923694
1627,04/18/2018 03:12:41 PM,2012-05-01,Departure,Domestic,Commuter,137713,5,2012,0.0036189407516805327
1628,04/18/2018 03:12:41 PM,2013-04-01,Arrival,International,Scheduled Carriers,705502,4,2013,0.018539788823074943
1629,04/18/2018 03:12:41 PM,2010-08-01,Arrival,International,Scheduled Carriers,782188,8,2010,0.02055500953922645
1630,04/18/2018 03:12:41 PM,2013-01-01,Departure,International,Commuter,0,1,2013,0.0
1631,04/18/2018 03:12:41 PM,2009-08-01,Departure,Domestic,Commuter,40492,8,2009,0.0010640836298464787
1632,04/18/2018 03:12:41 PM,2009-09-01,Arrival,International,Scheduled Carriers,616422,9,2009,0.01619886790667851
1633,06/01/2020 07:57:59 AM,2020-04-01,Arrival,Domestic,Scheduled Carriers,123754,4,2020,0.003252114134348047
1634,04/18/2018 03:12:41 PM,2017-06-01,Departure,International,Scheduled Carriers,1187250,6,2017,0.03119957743591899
1635,04/18/2018 03:12:41 PM,2007-06-01,Departure,International,Commuter,3919,6,2007,0.00010298685531384843
1636,04/18/2018 03:12:41 PM,2012-09-01,Arrival,Domestic,Commuter,70661,9,2012,0.0018568905800795722
1637,04/18/2018 03:12:41 PM,2008-01-01,Arrival,International,Commuter,4729,1,2008,0.0001242727325284994
1638,04/18/2018 03:12:41 PM,2014-01-01,Departure,International,Scheduled Carriers,756442,1,2014,0.01987843399012966
1639,10/29/2018 10:20:51 AM,2016-08-01,Arrival,International,Scheduled Carriers,1146400,8,2016,0.030126085973920854
1640,04/18/2018 03:12:41 PM,2006-04-01,Arrival,Domestic,Charter,2092,4,2006,5.4975376707468965e-05
1641,04/29/2020 07:14:24 AM,2020-03-01,Arrival,Domestic,Scheduled Carriers,1174382,3,2020,0.03086142105567439
1642,04/18/2018 03:12:41 PM,2009-12-01,Arrival,International,Scheduled Carriers,660295,12,2009,0.017351800364750588
1643,04/18/2018 03:12:41 PM,2007-01-01,Arrival,International,Commuter,4379,1,2007,0.00011507513126290948
1644,04/18/2018 03:12:41 PM,2006-02-01,Arrival,International,Scheduled Carriers,602784,2,2006,0.015840476803649608
1645,05/28/2019 06:24:45 AM,2019-04-01,Departure,Domestic,Scheduled Carriers,2577576,4,2019,0.06773576079929781
1646,04/18/2018 03:12:41 PM,2010-12-01,Departure,Domestic,Scheduled Carriers,1837665,12,2010,0.04829174265637236
1647,04/18/2018 03:12:41 PM,2010-08-01,Departure,International,Charter,1378,8,2010,3.621227012566551e-05
1648,04/18/2018 03:12:41 PM,2011-01-01,Departure,International,Charter,1,1,2011,2.627886075882838e-08
1649,04/18/2018 03:12:41 PM,2012-07-01,Departure,International,Charter,49,7,2012,1.2876641771825906e-06
1650,04/18/2018 03:12:41 PM,2015-04-01,Departure,Domestic,Charter,1052,4,2015,2.7645361518287454e-05
1651,04/18/2018 03:12:41 PM,2012-03-01,Departure,Domestic,Scheduled Carriers,1815540,3,2012,0.04771032286208327
1652,04/18/2018 03:12:41 PM,2013-09-01,Arrival,Domestic,Charter,1055,9,2013,2.772419810056394e-05
1653,04/18/2018 03:12:41 PM,2007-11-01,Departure,Domestic,Charter,1177,11,2007,3.0930219113141006e-05
1654,04/18/2018 03:12:41 PM,2007-02-01,Departure,International,Charter,577,2,2007,1.5162902657843975e-05
1655,04/18/2018 03:12:41 PM,2011-12-01,Departure,Domestic,Scheduled Carriers,1748990,12,2011,0.045961464678583246
1656,08/10/2018 06:01:24 AM,2018-06-01,Departure,International,Scheduled Carriers,1257146,6,2018,0.03303636468751806
1657,04/18/2018 03:12:41 PM,2006-10-01,Arrival,International,Commuter,1333,10,2006,3.502972139151823e-05
1658,04/18/2018 03:12:41 PM,2006-09-01,Arrival,Domestic,Scheduled Carriers,1543233,9,2006,0.040554405125428995
1659,04/08/2020 09:58:08 AM,2020-02-01,Departure,Domestic,Scheduled Carriers,2128890,2,2020,0.05594480388086215
1660,04/18/2018 03:12:41 PM,2013-05-01,Departure,Domestic,Scheduled Carriers,2084821,5,2013,0.05478672076608134
1661,04/18/2018 03:12:41 PM,2010-01-01,Departure,International,Scheduled Carriers,667174,1,2010,0.017532572647910565
1662,04/18/2018 03:12:41 PM,2013-06-01,Departure,International,Scheduled Carriers,813381,6,2013,0.021374726042876588
1663,04/18/2018 03:12:41 PM,2010-07-01,Arrival,International,Scheduled Carriers,785009,7,2010,0.020629142205427105
1664,04/18/2018 03:12:41 PM,2013-04-01,Arrival,Domestic,Charter,985,4,2013,2.5884677847445954e-05
1665,04/18/2018 03:12:41 PM,2011-06-01,Departure,International,Scheduled Carriers,768389,6,2011,0.02019238753961538
1666,04/18/2018 03:12:41 PM,2016-06-01,Arrival,International,Charter,285,6,2016,7.4894753162660885e-06
1667,04/18/2018 03:12:41 PM,2009-10-01,Arrival,Domestic,Commuter,50553,10,2009,0.0013284752479410511
1668,04/18/2018 03:12:41 PM,2012-09-01,Departure,Domestic,Commuter,67127,9,2012,0.0017640210861578725
1669,04/18/2018 03:12:41 PM,2010-03-01,Departure,Domestic,Charter,1022,3,2010,2.6856995695522602e-05
1670,04/18/2018 03:12:41 PM,2007-04-01,Departure,Domestic,Charter,759,4,2007,1.994565531595074e-05
1671,02/02/2021 08:17:02 AM,2020-12-01,Arrival,Domestic,Scheduled Carriers,771307,12,2020,0.020269069255309642
1672,10/29/2018 10:20:51 AM,2017-06-01,Arrival,International,Scheduled Carriers,1095495,6,2017,0.028788360566992695
1673,04/18/2018 03:12:41 PM,2015-07-01,Arrival,Domestic,Commuter,1389,7,2015,3.6501337594012615e-05
1674,04/18/2018 03:12:41 PM,2006-12-01,Departure,International,Scheduled Carriers,724410,12,2006,0.019036669522302867
1675,04/18/2018 03:12:41 PM,2012-06-01,Arrival,International,Charter,24,6,2012,6.306926582118812e-07
1676,07/10/2020 06:01:26 AM,2020-06-01,Departure,International,Charter,1666,6,2020,4.378058202420808e-05
1677,04/18/2018 03:12:41 PM,2011-08-01,Departure,Domestic,Commuter,141180,8,2011,0.0037100495619313907
1678,04/18/2018 03:12:41 PM,2013-11-01,Departure,Domestic,Scheduled Carriers,1835410,11,2013,0.048232483825361196
1679,04/18/2018 03:12:41 PM,2007-07-01,Departure,International,Scheduled Carriers,833172,7,2007,0.02189481097615456
1680,04/18/2018 03:12:41 PM,2011-05-01,Arrival,International,Scheduled Carriers,710958,5,2011,0.018683166287375107
1681,04/18/2018 03:12:41 PM,2017-01-01,Departure,International,Charter,22,1,2017,5.781349366942243e-07
1682,04/18/2018 03:12:41 PM,2008-05-01,Departure,International,Commuter,6183,5,2008,0.00016248219607183586
1683,11/10/2019 06:01:31 AM,2019-09-01,Arrival,International,Charter,15,9,2019,3.9418291138242566e-07
1684,04/18/2018 03:12:41 PM,2008-12-01,Arrival,Domestic,Charter,2886,12,2008,7.584079214997872e-05
1685,04/18/2018 03:12:41 PM,2013-03-01,Arrival,International,Charter,62,3,2013,1.6292893670473596e-06
1686,04/18/2018 03:12:41 PM,2011-03-01,Departure,Domestic,Charter,940,3,2011,2.4702129113298678e-05
1687,04/18/2018 03:12:41 PM,2009-08-01,Arrival,Domestic,Charter,252,8,2009,6.6222729112247515e-06
1688,04/18/2018 03:12:41 PM,2012-09-01,Departure,Domestic,Scheduled Carriers,1749870,9,2012,0.04598459007605102
1689,04/18/2018 03:12:41 PM,2014-01-01,Arrival,International,Charter,266,1,2014,6.990176961848349e-06
1690,04/18/2018 03:12:41 PM,2007-11-01,Departure,International,Charter,426,11,2007,1.1194794683260889e-05
1691,04/18/2018 03:12:41 PM,2015-02-01,Departure,International,Scheduled Carriers,687105,2,2015,0.01805633662169477
1692,04/18/2018 03:12:41 PM,2015-01-01,Departure,Domestic,Charter,1962,1,2015,5.155912480882128e-05
1693,04/18/2018 03:12:41 PM,2006-02-01,Departure,International,Charter,471,2,2006,1.2377343417408167e-05
1694,04/18/2018 03:12:41 PM,2007-10-01,Arrival,Domestic,Charter,1203,10,2007,3.161346949287054e-05
1695,04/18/2018 03:12:41 PM,2014-12-01,Departure,International,Scheduled Carriers,811558,12,2014,0.02132681967971324
1696,05/04/2020 06:39:48 AM,2020-02-01,Arrival,International,Charter,8,2,2020,2.1023088607062704e-07
1697,04/18/2018 03:12:41 PM,2012-08-01,Departure,International,Scheduled Carriers,798963,8,2012,0.0209958374284558
1698,04/18/2018 03:12:41 PM,2014-07-01,Arrival,International,Scheduled Carriers,961774,7,2014,0.02527432502746141
1699,04/18/2018 03:12:41 PM,2015-06-01,Arrival,Domestic,Commuter,802,6,2015,2.107564632858036e-05
1700,04/18/2018 03:12:41 PM,2012-11-01,Departure,Domestic,Scheduled Carriers,1791401,11,2012,0.04707597744222592
1701,04/18/2018 03:12:41 PM,2017-09-01,Arrival,Domestic,Charter,323,9,2017,8.488072025101567e-06
1702,04/18/2018 03:12:41 PM,2013-01-01,Arrival,International,Charter,1480,1,2013,3.8892713923066e-05
1703,04/18/2018 03:12:41 PM,2006-10-01,Departure,Domestic,Charter,2203,10,2006,5.789233025169892e-05
1704,04/18/2018 03:12:41 PM,2014-02-01,Arrival,International,Commuter,0,2,2014,0.0
1705,04/18/2018 03:12:41 PM,2016-09-01,Departure,International,Charter,6,9,2016,1.576731645529703e-07
1706,04/18/2018 03:12:41 PM,2016-01-01,Departure,Domestic,Charter,5073,1,2016,0.00013331266062953636
1707,04/18/2018 03:12:41 PM,2008-02-01,Arrival,Domestic,Commuter,151938,2,2008,0.0039927575459748664
1708,04/18/2018 03:12:41 PM,2009-05-01,Departure,Domestic,Commuter,135200,5,2009,0.003552901974593597
1709,04/18/2018 03:12:41 PM,2016-09-01,Departure,Domestic,Scheduled Carriers,2349237,9,2016,0.061735272012487706
1710,04/18/2018 03:12:41 PM,2016-02-01,Departure,International,Charter,342,2,2016,8.987370379519305e-06
1711,04/18/2018 03:12:41 PM,2014-08-01,Arrival,Domestic,Scheduled Carriers,2371903,8,2014,0.062330908670447306
1712,08/10/2018 06:01:24 AM,2018-06-01,Arrival,Domestic,Charter,192,6,2018,5.045541265695049e-06
1713,04/18/2018 03:12:41 PM,2007-06-01,Arrival,International,Charter,5,6,2007,1.313943037941419e-07
1714,04/18/2018 03:12:41 PM,2008-04-01,Arrival,International,Commuter,5911,4,2008,0.00015533434594543457
1715,04/18/2018 03:12:41 PM,2015-01-01,Departure,International,Charter,71,1,2015,1.8657991138768149e-06
1716,04/18/2018 03:12:41 PM,2007-04-01,Arrival,Domestic,Scheduled Carriers,1707002,4,2007,0.04485806787304156
1717,04/18/2018 03:12:41 PM,2015-12-01,Departure,International,Charter,497,12,2015,1.3060593797137705e-05
1718,04/18/2018 03:12:41 PM,2008-03-01,Departure,Domestic,Scheduled Carriers,1740759,3,2008,0.04574516337567733
1719,10/29/2018 10:20:51 AM,2017-07-01,Arrival,International,Scheduled Carriers,1295953,7,2017,0.03405616843698592
1720,04/18/2018 03:12:41 PM,2015-02-01,Arrival,Domestic,Commuter,1201,2,2015,3.1560911771352886e-05
1721,06/01/2020 07:57:59 AM,2020-04-01,Departure,Domestic,Scheduled Carriers,116260,4,2020,0.0030551803518213873
1722,04/18/2018 03:12:41 PM,2012-07-01,Arrival,Domestic,Commuter,77223,7,2012,0.002029332464379004
1723,04/18/2018 03:12:41 PM,2011-10-01,Departure,Domestic,Scheduled Carriers,1766674,10,2011,0.04642618005224237
1724,04/18/2018 03:12:41 PM,2012-11-01,Departure,International,Scheduled Carriers,644570,11,2012,0.01693856527931801
